Channel,Region,Fresh,Milk,Grocery,Frozen,Detergents_Paper,Delicassen
1.0,0.5,0.18240488213215242,0.30180210357071074,0.4473483317616417,0.11869939932097155,0.5057996877091234,0.2845349477160154
0.0,0.5,0.011908298004482488,0.05520198298385475,0.0923705599712605,0.031209193000783494,0.032009814856123135,0.07044578976334617
1.0,0.5,0.4440634029109172,0.4145508139612782,0.2854640980735551,0.10433533559676157,0.29656480035690386,0.550908090258668
1.0,0.5,0.14257554073394,0.8883901654719635,0.9158920472405585,0.23295899712718726,0.9757974570600045,0.046505228398459
1.0,0.5,0.07784948559392973,0.35151068533529845,0.4392653464457317,0.04426743275006529,0.6951817979031899,0.1518987341772152
1.0,0.5,0.006480706396997273,0.8631339184028941,0.3973685392249315,0.10107077565944111,0.43564577291991974,0.057237204182718764
1.0,0.5,0.17457402856911403,0.8583104441615864,0.9684763572679509,0.23700705144946463,0.8426277046620567,0.42377545404512934
0.0,0.5,0.46779899008991976,0.15535606618878542,0.12748664062149176,0.1467746147819274,0.03881329466874861,0.2537149146945515
0.0,0.5,0.18858855615262063,0.06464795337308232,0.1348960438277426,0.051057717419691825,0.028329243809948695,0.17969179966978538
0.0,0.5,0.8001512164825966,0.15274335097474373,0.37168260810992854,0.3944894228258031,0.04104394378764221,0.03137039075399009
0.0,0.5,0.26411578862095964,0.058283647082468006,0.10786294849342135,0.5774353617132411,0.02007584207004238,0.08090258668134287
0.0,0.5,0.28660924040720437,0.11656729416493601,0.3432574430823117,0.1903891355445286,0.09524871737675665,0.3384700055035773
1.0,0.5,0.03985634434153323,0.9999999999999999,0.535318155283129,0.08318098720292505,0.4336381887129155,0.9645019262520638
0.0,0.5,0.1923689682175357,0.0884303610906411,0.09870223180205667,0.3465656829459389,0.008922596475574392,0.29058888277380296
0.0,0.5,0.0318364701752491,0.20318885241508675,0.2744173514751448,0.12444502481065553,0.09123354896274817,0.449642267473858
0.0,0.5,0.31855372235573676,0.17806659074160916,0.15963895998922267,0.2737007051449465,0.07840731652910998,0.013208585580627407
0.0,0.5,0.047822212621175704,0.2439204126750184,0.10224976424626162,0.063854792373988,0.030336828016952935,0.228673637864612
0.0,0.5,0.24713093727216268,0.1234005493401219,0.2318918676186627,0.35113606685818755,0.025094802587552978,0.3054485415520088
0.0,0.5,0.4287527340480112,0.04408119514972867,0.14872692981274416,0.48028205797858453,0.16361811287084543,0.06219042377545404
0.0,0.5,0.360678313936219,0.05955650834059087,0.52045444339665,0.116218333768608,0.18692839616328352,0.15685195376995048
0.0,0.5,0.7013744498150298,0.23661820861526092,0.11051237145808074,0.30608513972316537,0.015279946464421146,0.29966978536048433
0.0,0.5,0.11910998298814571,0.10417364507268706,0.06412501683955274,0.45351266649255684,0.04282846308275708,0.228673637864612
0.0,0.5,0.014554586449923041,0.056541836939773556,0.07458799227625848,0.05079655262470619,0.009480258755297791,0.14281783159053385
0.0,0.5,0.13798504036940026,0.09586655054599047,0.20566707081593244,0.6662313920083573,0.054539370956948476,0.20253164556962025
0.0,0.5,0.2642778062808846,0.11596435988477255,0.2292873501279806,0.46291459911203975,0.019964309614097703,0.28618602091359385
0.0,0.5,0.6026516890341047,0.21176391773296707,0.06484350442318919,0.28506137372682167,0.019518179790318984,0.7151898734177214
1.0,0.5,0.7312127021845382,0.45300462249614787,0.4843953477928959,0.1749804126403761,0.4581753290207451,0.5877820583379196
0.0,0.5,0.3771501093619204,0.09754136799088899,0.059589563967847675,0.08161399843301125,0.015949141200089226,0.21326362135388002
1.0,1.0,0.010207112575270705,0.2659610102498827,0.43410121693834475,0.04740141028989293,0.8106178898059336,0.37644468904788114
1.0,1.0,0.0625658196743445,0.3823943190192269,0.5045130001347163,0.09689213893967094,0.5753959402186036,0.5930104567969179
0.0,1.0,0.006804741716847137,0.38205935553024717,0.2658404059454847,0.042308696787673024,0.5121570376979702,0.36461199779856907
0.0,1.0,0.08208894769529879,0.07483084343806524,0.07903363420000897,0.2884565160616349,0.0238679455721615,0.10346725371491469
0.0,1.0,0.03226851726838225,0.17063040128625978,0.3741524091786788,0.04922956385479237,0.42828463082757084,0.0825536598789213
1.0,1.0,0.07474414711203521,0.46117773162725256,0.6977412546589429,0.3483938365108384,0.7357796118670533,0.30599889928453494
1.0,1.0,0.7392595792941431,0.4775909425872579,0.5526965737123355,0.36354139462000523,0.5150568815525318,0.28040726472206934
0.0,1.0,0.09248508087381524,0.15575802237556105,0.09093358480398761,0.17184643510054845,0.131719830470667,0.182168409466153
0.0,1.0,0.09499635460265168,0.0699403764989616,0.08954151511069199,0.23126142595978064,0.018960517510595583,0.2729774353329664
0.0,1.0,0.01633678070909729,0.07040932538353319,0.06870537518523508,0.10511882998171848,0.009703323667187153,0.05283434232250963
1.0,1.0,0.0030783355385737045,0.41595766061499295,0.9519960483182899,0.02650822669104205,0.9679901851438769,0.3048981838194827
0.0,1.0,0.3790133124510571,0.49159241642660945,0.11428443127217207,0.8306346304518152,0.14833816640642428,0.64336818932306
0.0,1.0,0.005049550400993709,0.045019092918871836,0.09021509722035116,0.028728127448419953,0.020187374525987064,0.0341221794166208
0.0,1.0,0.6125077633462047,0.005292423125879279,0.009654676905114732,0.4089840689475059,0.0006691947356680793,0.1499724821133737
1.0,1.0,0.000918100072907947,0.08173109131104708,1.0,0.014625228519195612,0.7521748828909213,0.029444138690148593
0.0,1.0,0.02141333405341182,0.39009847926575997,0.09457092819614711,0.04113345521023766,0.0255409324113317,0.2127132636213539
0.0,1.0,0.5331191099829882,0.18871842969116365,0.08994566437648749,0.3363802559414991,0.051862592014276156,0.13758943313153552
0.0,1.0,0.12775092485080874,0.03697996918335901,0.03866361309443621,0.15421781143901803,0.017399063127370065,0.11062190423775453
0.0,1.0,0.057192233953500926,0.1035707107925236,0.11001841124433068,0.06986158265865762,0.019629712246263663,0.19510181618051733
0.0,1.0,0.12486160991548077,0.0631071213237757,0.19915577708922716,0.021676677983807784,0.14856123131831364,0.08558062740781508
0.0,1.0,0.07053168795398698,0.05480002679707911,0.06830122591943957,0.14076782449725778,0.05699308498773143,0.12795817281232802
1.0,1.0,0.12661680123133423,0.40684665371474504,0.3602317122457227,0.20814834160355186,0.5032344412223958,0.8536048431480462
0.0,1.0,0.25809413226041633,0.1448382126348228,0.07458799227625848,0.14990859232175505,0.0244256078518849,0.12217941662080352
0.0,1.0,0.09380822509653551,0.05620687345079386,0.023844806681934526,0.18699399320971535,0.027771581530225298,0.09328563566318106
0.0,1.0,0.6030297302405963,0.07643866818516781,0.10790785396739862,0.26390702533298516,0.01093018068257863,0.15272427077600442
0.0,1.0,0.1676342721356628,0.018891940778455147,0.030535722304548922,0.13893967093235834,0.004238233325897837,0.0806274078150798
1.0,1.0,0.4070153646747495,0.41548871173042135,0.33207598006196953,0.1931313658918778,0.21336158822217266,0.8558062740781507
0.0,1.0,0.1710636459374072,0.14745092784886446,0.07476761417216758,0.19156437712196397,0.03435199643096141,0.1879471656576775
0.0,1.0,0.15764318310695866,0.09345481342533662,0.052045444339665,0.07469313136589188,0.05275485166183359,0.018436984039625754
1.0,1.0,0.08460022142413523,0.5744623836001875,0.6099510530333647,0.7333507443196657,0.5200758420700424,0.39157952669235
0.0,1.0,0.08700348337968838,0.21698934816105042,0.0852754950828506,0.033559676155654215,0.007249609636404194,0.3057237204182719
1.0,1.0,0.10922690573272487,0.34226569303945864,0.46647806367596206,0.01371115173674589,0.09034128931519073,0.048431480462300495
0.0,1.0,0.762941160586504,0.05955650834059087,0.09623243073330638,0.5035257247323062,0.06658487619897391,0.07347275729223995
0.0,1.0,0.9302784003456377,0.4944061097340389,0.38016974269163406,0.3284147296944372,0.1904974347535133,0.7952669235002751
0.0,1.0,0.04909135095725434,0.08769344141488576,0.15478916879967666,0.5198485244189084,0.043943787642203885,0.0985140341221794
0.0,1.0,0.3140982367078011,0.05808266898908018,0.07234271857739458,0.3340297727866284,0.0210796341735445,0.2930654925701706
0.0,1.0,0.03248454081494883,0.23882896764252695,0.12816022273115094,0.2507182031862105,0.03903635958063797,0.26527242707760046
0.0,1.0,0.5647665595549916,0.12467341059824477,0.07050159414432619,0.2526769391486028,0.025429399955387018,0.263621353880022
0.0,1.0,0.2641427915642805,0.053125209352180604,0.052494499079437776,0.2157221206581353,0.021971893821101943,0.11089708310401761
0.0,1.0,0.2533416142359517,0.09881422924901184,0.06372086757375724,0.390963698093497,0.0249832701316083,0.18739680792515134
0.0,1.0,0.09043285718143278,0.0754337777182287,0.05949975301989312,0.715199791068164,0.03435199643096141,0.2743533296642818
0.0,1.0,0.07139578214025329,0.18128224023581427,0.10373164488751178,0.11517367458866545,0.010260985946910552,0.5019262520638414
0.0,1.0,0.013906515810223313,0.27634487840825345,0.16152498989626835,0.0827892400104466,0.013272362257416908,0.17914144193725923
0.0,1.0,0.334134420651851,0.05426408521471159,0.14374242220126632,0.1792896317576391,0.016283738567923266,0.12355531095211887
0.0,1.0,0.25920125293657004,0.08447779192068064,0.05658089721137006,0.37816662313920085,0.09346419808164178,0.07897633461750138
1.0,1.0,0.12183728026354872,0.7996248408923428,0.41950693789572946,0.3419952990336903,0.3764220388132947,0.6081452944413869
0.0,1.0,0.31139794237571894,0.10792523614925972,0.06399030041762091,0.8896578741185689,0.006803479812625474,0.20363236103467255
0.0,1.0,0.30888666864688247,0.06545186574663361,0.02600026943284386,0.7005745625489684,0.007918804372072274,0.06714364336818932
0.0,1.0,0.2594712823697783,0.0349701882494808,0.041851901746822934,0.20579785844868115,0.05197412447022084,0.1023665382498624
0.0,1.0,0.119974077174412,0.05701078582434514,0.055458260361938114,0.46369809349699664,0.016729868391701985,0.2782058337919648
0.0,1.0,0.7165501039613318,0.3147316942453272,0.2284790515963896,0.025463567511099502,0.0007807271916127592,0.09273527793065492
0.0,1.0,0.6913563578430049,0.7336370335633415,0.20661008576945528,0.013319404544267435,0.07015391478920367,0.07842597688497523
0.0,1.0,0.48794318580725293,0.3053527165538956,0.154519735955813,0.5613737268216245,0.1016060673656034,0.19592735277930656
0.0,1.0,0.185807252990576,0.06638976351577677,0.05226997170955139,0.26691042047531993,0.06580414900736115,0.10319207484865162
1.0,1.0,0.19871465989792889,0.8567696121122798,0.8388342538955498,0.3694176025071821,0.8788757528440777,0.15134837644468904
1.0,1.0,0.22288229417006453,0.2562470690694714,0.2875746553504872,0.21167406633585795,0.30414900736114214,0.09383599339570721
0.0,1.0,0.17902951421704966,0.13673209620151403,0.2047689613363869,0.17811439018020372,0.2071157706892706,0.519812878370941
0.0,1.0,0.002538276672157265,0.23782407717558784,0.5566931608963132,0.009532515016975713,0.3309167967878653,0.016235553109521187
0.0,1.0,0.16109955985202387,0.12963087023514436,0.1533072881584265,0.7383128754243928,0.12625474012937765,0.07897633461750138
1.0,1.0,0.21167607269192343,0.40135325249547793,0.3838968970317481,0.21755027422303475,0.39449029667633284,0.5148596587782057
1.0,1.0,0.11843490940512515,0.7292155155088095,0.4896941937222147,0.1074693131365892,0.7500557662279724,0.27242707760044027
0.0,1.0,0.13668889909000081,0.36470824680109865,0.49629529839687453,0.04426743275006529,0.38835601159937544,0.29168959823885526
1.0,1.0,0.017740933761780032,0.5653513766999397,0.8360950199829359,0.01410289892922434,0.7513941556993086,0.2127132636213539
0.0,1.0,0.239192071935841,0.24974877738326517,0.09969015222955678,0.07939409767563334,0.1758866830247602,0.4177215189873418
0.0,1.0,0.12024410660762022,0.34909894821464454,0.593829987875522,0.0,0.7600936872629935,0.3824986241056687
1.0,1.0,0.46067021305322275,0.3210290078381456,0.4063945394943643,0.1313658918777749,0.38054873968324787,0.4900935608145294
0.0,1.0,0.7127966948397375,0.08856434648623299,0.18721092101127126,0.10511882998171848,0.10539817086772252,0.33434232250963125
1.0,1.0,0.4742256906002754,0.243250485697059,0.208990075890251,0.13502219900757378,0.20075842070042385,0.1829939460649422
1.0,1.0,0.45842896875759453,0.18952234206471494,0.5491490412681306,0.11086445547140247,0.3580191835824225,0.06769400110071547
0.0,1.0,0.35457564874571323,0.6224961479198767,0.6427320490367775,0.4068947505876208,0.5661387463751952,0.5203632361034672
0.0,1.0,0.08219695946858208,0.3962618074629865,0.2203511608065023,0.2837555497518935,0.09446799018514389,0.0864061640066043
0.0,1.0,0.23233332433235224,0.1135526227641187,0.1606268804167228,0.0028728127448419956,0.009034128931519073,0.6873968079251512
0.0,1.0,0.08354710663462317,0.2796945132980505,0.7400422111455386,0.07182031862104989,0.026544724514833817,0.5715465052283984
0.0,1.0,0.5701401452758351,0.07416091646010584,0.21334590686604696,0.03186210498824758,0.14778050412670088,0.10787011557512383
0.0,1.0,0.05343882483190667,0.21189790312855897,0.06690915622614396,0.19796291459911206,0.03937095694847201,0.39790864061640063
0.0,1.0,0.4517052358707099,0.2590607623769009,0.3588396425524271,0.08657612953773833,0.26410885567700204,0.22977435332966428
0.0,1.0,0.2777792779412956,0.12902793595498088,0.10009430149535228,0.13227996866022462,0.018402855230872185,0.5839295542102366
0.0,1.0,0.07517619420516836,0.1100690024787298,0.11257802326103551,0.00522329589971272,0.052866384117778276,0.013483764446890478
